x,y
11553,8603
11543.529296875,8599.861328125
11534.7802734375,8595.0400390625
11526.6884765625,8589.1748046875
11519.1669921875,8582.5908203125
11512.1474609375,8575.4736328125
11505.5849609375,8567.931640625
11499.447265625,8560.0400390625
11493.7314453125,8551.837890625
11488.4296875,8543.361328125
11483.5546875,8534.6328125
11479.1328125,8525.666015625
11475.201171875,8516.474609375
11471.8251953125,8507.064453125
11469.0810546875,8497.4521484375
11466.7626953125,8487.7255859375
11464.6484375,8477.953125
11462.69140625,8468.1474609375
11460.8525390625,8458.3193359375
11459.1103515625,8448.4736328125
11457.4443359375,8438.6142578125
11455.85546875,8428.7421875
11454.3232421875,8418.861328125
11452.83984375,8408.9736328125
11451.3994140625,8399.0791015625
11449.9951171875,8389.1796875
11448.6416015625,8379.2724609375
11447.31640625,8369.361328125
11446.017578125,8359.447265625
11444.751953125,8349.529296875
11443.5146484375,8339.607421875
11442.2939453125,8329.6826171875
11441.10546875,8319.7548828125
11439.935546875,8309.82421875
11438.7802734375,8299.892578125
11437.65625,8289.95703125
11436.5419921875,8280.0205078125
11435.44921875,8270.0810546875
11434.3720703125,8260.140625
11433.3076171875,8250.1982421875
11432.265625,8240.25390625
11431.2294921875,8230.30859375
11430.216796875,8220.361328125
11429.2099609375,8210.4130859375
11428.2216796875,8200.46337890625
11427.2421875,8190.5126953125
11426.2783203125,8180.56005859375
11425.330078125,8170.6064453125
11424.400390625,8160.65087890625
11423.4697265625,8150.6953125
11422.5400390625,8140.73974609375
11421.6337890625,8130.78173828125
11420.74609375,8120.822265625
11419.8583984375,8110.86328125
11418.9697265625,8100.90380859375
11418.10546875,8090.9423828125
11417.2578125,8080.9794921875
11416.41015625,8071.01611328125
11415.5625,8061.05322265625
11414.732421875,8051.0888671875
11413.9228515625,8041.123046875
11413.11328125,8031.15673828125
11412.3037109375,8021.19091796875
11411.505859375,8011.2236328125
11410.732421875,8001.2548828125
11409.9599609375,7991.28564453125
11409.1875,7981.31689453125
11408.4169921875,7971.34765625
11407.6796875,7961.3759765625
11406.943359375,7951.40380859375
11406.2060546875,7941.43212890625
11405.46875,7931.46044921875
11404.759765625,7921.48681640625
11404.0576171875,7911.5126953125
11403.3564453125,7901.5380859375
11402.654296875,7891.56396484375
11401.9677734375,7881.5888671875
11401.3017578125,7871.61181640625
11400.6357421875,7861.63525390625
11399.96875,7851.65869140625
11399.3056640625,7841.681640625
11398.673828125,7831.70263671875
11398.04296875,7821.7236328125
11397.4111328125,7811.74462890625
11396.779296875,7801.765625
11396.173828125,7791.78515625
11395.578125,7781.80419921875
11394.9833984375,7771.82275390625
11394.3876953125,7761.841796875
11393.8046875,7751.85986328125
11393.24609375,7741.87646484375
11392.6875,7731.8935546875
11392.12890625,7721.91015625
11391.5693359375,7711.9267578125
11391.046875,7701.94140625
11390.5263671875,7691.9560546875
11390.005859375,7681.970703125
11389.4853515625,7671.9853515625
11388.98828125,7661.9990234375
11388.5068359375,7652.01171875
11388.025390625,7642.0244140625
11387.5439453125,7632.037109375
11387.0751953125,7622.04931640625
11386.634765625,7612.0595703125
11386.1953125,7602.07080078125
11385.7548828125,7592.08154296875
11385.3173828125,7582.09228515625
11384.91015625,7572.1015625
11384.501953125,7562.11083984375
11384.1162109375,7552.11962890625
11383.7314453125,7542.1279296875
11383.3671875,7532.13525390625
11383.005859375,7522.14306640625
11382.6640625,7512.14990234375
11382.3271484375,7502.15673828125
11382.009765625,7492.1630859375
11381.697265625,7482.1689453125
11381.40625,7472.17431640625
11381.12109375,7462.17919921875
11380.857421875,7452.18408203125
11380.5986328125,7442.1884765625
11380.3642578125,7432.1923828125
